,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
4324,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,hepatitis A,,,,,,
4325,itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections,Hepatitis B,,,,,
4326,fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history,Hepatitis C,,,,,,,,,,,
4327,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Hepatitis D,,,,,,,,
4328,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,
4329,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,
4330,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,
4331,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold
4332,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,
4333,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
4334,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
4335,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,
4336,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,
4337,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
4338,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
4339,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
4340,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
4341,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
4342,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
4343,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
4344,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
4345,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
4346,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
4347,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
4348,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,
4349,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
4350,itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,
4351,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,
4352,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
4353,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,
4354,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
4355,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,
4356,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,
4357,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,
4358,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
4359,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
4360,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,
4361,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Malaria,,,,,,,,,
4362,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Chicken pox,,,,,,
4363,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Dengue,,,
4364,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Typhoid,,,,,,
4365,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,hepatitis A,,,,,,
4366,itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections,Hepatitis B,,,,,
4367,fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history,Hepatitis C,,,,,,,,,,,
4368,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Hepatitis D,,,,,,,,
4369,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,
4370,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,
4371,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,
4372,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold
4373,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,
4374,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
4375,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
4376,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,
4377,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,
4378,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
4379,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
4380,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
4381,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
4382,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
4383,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
4384,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
4385,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
4386,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
4387,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
4388,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
4389,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,
4390,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
4391,itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,
4392,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,
4393,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
4394,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,
4395,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
4396,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,
4397,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,
4398,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,
4399,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
4400,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
4401,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,
4402,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Malaria,,,,,,,,,
4403,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Chicken pox,,,,,,
4404,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Dengue,,,
4405,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Typhoid,,,,,,
4406,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,hepatitis A,,,,,,
4407,itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections,Hepatitis B,,,,,
4408,fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history,Hepatitis C,,,,,,,,,,,
4409,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Hepatitis D,,,,,,,,
4410,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,
4411,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,
4412,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,
4413,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold
4414,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,
4415,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
4416,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
4417,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,
4418,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,
4419,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
4420,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
4421,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
4422,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
4423,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
4424,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
4425,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
4426,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
4427,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
4428,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
4429,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
4430,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,
4431,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
4432,itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,
4433,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,
4434,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
4435,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,
4436,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
4437,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,
4438,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,
4439,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,
4440,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
4441,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
4442,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,
4443,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Malaria,,,,,,,,,
4444,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Chicken pox,,,,,,
4445,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Dengue,,,
4446,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Typhoid,,,,,,
4447,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,hepatitis A,,,,,,
4448,itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections,Hepatitis B,,,,,
4449,fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history,Hepatitis C,,,,,,,,,,,
4450,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Hepatitis D,,,,,,,,
4451,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,
4452,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,
4453,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,
4454,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold
4455,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,
4456,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
4457,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
4458,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,
4459,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,
4460,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
4461,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
4462,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
4463,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
4464,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
4465,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
4466,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
4467,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
4468,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
4469,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
4470,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
4471,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,
4472,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
